take_name,split,task,label
uniandes_dance_020_45,train,Dance,1
uniandes_dance_020_48,train,Dance,1
uniandes_dance_020_49,train,Dance,1
uniandes_dance_020_50,train,Dance,1
uniandes_dance_020_51,train,Dance,1
uniandes_dance_020_52,train,Dance,1
uniandes_dance_020_55,train,Dance,1
uniandes_dance_020_57,train,Dance,1
uniandes_dance_020_58,train,Dance,1
uniandes_dance_020_59,train,Dance,1
uniandes_dance_020_6,train,Dance,1
uniandes_dance_020_61,train,Dance,1
uniandes_dance_020_62,train,Dance,1
uniandes_dance_020_7,train,Dance,1
uniandes_dance_020_8,train,Dance,1
uniandes_dance_021_10,train,Dance,1
uniandes_dance_021_11,train,Dance,1
uniandes_dance_021_12,train,Dance,1
uniandes_dance_021_13,train,Dance,1
uniandes_dance_021_15,train,Dance,1
uniandes_dance_021_17,train,Dance,1
uniandes_dance_021_18,train,Dance,1
uniandes_dance_021_19,train,Dance,1
uniandes_dance_021_2,train,Dance,1
uniandes_dance_021_20,train,Dance,1
uniandes_dance_021_22,train,Dance,1
uniandes_dance_021_23,train,Dance,1
uniandes_dance_021_25,train,Dance,1
uniandes_dance_021_26,train,Dance,1
uniandes_dance_021_27,train,Dance,1
uniandes_dance_021_29,train,Dance,1
uniandes_dance_021_31,train,Dance,1
uniandes_dance_021_32,train,Dance,1
uniandes_dance_021_33,train,Dance,1
uniandes_dance_021_35,train,Dance,1
uniandes_dance_021_37,train,Dance,1
uniandes_dance_021_38,train,Dance,1
uniandes_dance_021_39,train,Dance,1
uniandes_dance_021_4,train,Dance,1
uniandes_dance_021_42,train,Dance,1
uniandes_dance_021_44,train,Dance,1
uniandes_dance_021_46,train,Dance,1
uniandes_dance_021_47,train,Dance,1
uniandes_dance_021_49,train,Dance,1
uniandes_dance_021_5,train,Dance,1
uniandes_dance_021_50,train,Dance,1
uniandes_dance_021_51,train,Dance,1
uniandes_dance_021_53,train,Dance,1
uniandes_dance_021_54,train,Dance,1
uniandes_dance_021_55,train,Dance,1
uniandes_dance_021_56,train,Dance,1
uniandes_dance_021_57,train,Dance,1
uniandes_dance_021_6,train,Dance,1
uniandes_dance_021_7,train,Dance,1
uniandes_dance_021_9,train,Dance,1
uniandes_dance_022_10,train,Dance,1
uniandes_dance_022_11,train,Dance,1
uniandes_dance_022_12,train,Dance,1
uniandes_dance_022_15,train,Dance,1
uniandes_dance_022_16,train,Dance,1
uniandes_dance_022_17,train,Dance,1
uniandes_dance_022_18,train,Dance,1
uniandes_dance_022_20,train,Dance,1
uniandes_dance_022_22,train,Dance,1
uniandes_dance_022_23,train,Dance,1
uniandes_dance_022_24,train,Dance,1
uniandes_dance_022_25,train,Dance,1
uniandes_dance_022_26,train,Dance,1
uniandes_dance_022_27,train,Dance,1
uniandes_dance_022_29,train,Dance,1
uniandes_dance_022_3,train,Dance,1
uniandes_dance_022_30,train,Dance,1
uniandes_dance_022_31,train,Dance,1
uniandes_dance_022_33,train,Dance,1
uniandes_dance_022_35,train,Dance,1
uniandes_dance_022_36,train,Dance,1
uniandes_dance_022_37,train,Dance,1
uniandes_dance_022_38,train,Dance,1
uniandes_dance_022_39,train,Dance,1
uniandes_dance_022_4,train,Dance,1
uniandes_dance_022_41,train,Dance,1
uniandes_dance_022_42,train,Dance,1
uniandes_dance_022_44,train,Dance,1
uniandes_dance_022_45,train,Dance,1
uniandes_dance_022_46,train,Dance,1
uniandes_dance_022_47,train,Dance,1
uniandes_dance_022_48,train,Dance,1
uniandes_dance_022_49,train,Dance,1
uniandes_dance_022_5,train,Dance,1
uniandes_dance_022_50,train,Dance,1
uniandes_dance_022_52,train,Dance,1
uniandes_dance_022_6,train,Dance,1
uniandes_dance_022_7,train,Dance,1
uniandes_dance_022_8,train,Dance,1
uniandes_dance_022_9,train,Dance,1
uniandes_dance_023_10,test,Dance,1
uniandes_dance_023_12,train,Dance,1
uniandes_dance_023_13,train,Dance,1
uniandes_dance_023_14,train,Dance,1
uniandes_dance_023_15,train,Dance,1
uniandes_dance_023_16,train,Dance,1
uniandes_dance_023_17,train,Dance,1
uniandes_dance_023_18,train,Dance,1
uniandes_dance_023_19,train,Dance,1
uniandes_dance_023_2,test,Dance,1
uniandes_dance_023_20,train,Dance,1
uniandes_dance_023_22,train,Dance,1
uniandes_dance_023_23,val,Dance,1
uniandes_dance_023_24,val,Dance,1
uniandes_dance_023_25,train,Dance,1
uniandes_dance_023_26,val,Dance,1
uniandes_dance_023_28,train,Dance,1
uniandes_dance_023_29,val,Dance,1
uniandes_dance_023_3,test,Dance,1
uniandes_dance_023_30,train,Dance,1
uniandes_dance_023_33,train,Dance,1
uniandes_dance_023_35,train,Dance,1
uniandes_dance_023_37,train,Dance,1
uniandes_dance_023_38,train,Dance,1
uniandes_dance_023_39,train,Dance,1
uniandes_dance_023_4,test,Dance,1
uniandes_dance_023_40,train,Dance,1
uniandes_dance_023_42,train,Dance,1
uniandes_dance_023_44,train,Dance,1
uniandes_dance_023_45,train,Dance,1
uniandes_dance_023_46,train,Dance,1
uniandes_dance_023_49,train,Dance,1
uniandes_dance_023_5,test,Dance,1
uniandes_dance_023_51,train,Dance,1
uniandes_dance_023_52,train,Dance,1
uniandes_dance_023_53,train,Dance,1
uniandes_dance_023_54,train,Dance,1
uniandes_dance_023_55,train,Dance,1
uniandes_dance_023_56,train,Dance,1
uniandes_dance_023_57,train,Dance,1
uniandes_dance_023_58,train,Dance,1
uniandes_dance_023_7,test,Dance,1
uniandes_dance_023_8,test,Dance,1
uniandes_dance_023_9,train,Dance,1
uniandes_dance_024_11,val,Dance,1
uniandes_dance_024_12,val,Dance,1
uniandes_dance_024_13,val,Dance,1
uniandes_dance_024_14,val,Dance,1
uniandes_dance_024_15,val,Dance,1
uniandes_dance_024_16,val,Dance,1
uniandes_dance_024_17,val,Dance,1
uniandes_dance_024_19,test,Dance,1
uniandes_dance_024_2,train,Dance,1
uniandes_dance_024_20,test,Dance,1
uniandes_dance_024_21,test,Dance,1
uniandes_dance_024_22,test,Dance,1
uniandes_dance_024_23,test,Dance,1
uniandes_dance_024_24,test,Dance,1
uniandes_dance_024_25,test,Dance,1
uniandes_dance_024_28,test,Dance,1
uniandes_dance_024_3,train,Dance,1
uniandes_dance_024_30,test,Dance,1
uniandes_dance_024_31,test,Dance,1
uniandes_dance_024_32,test,Dance,1
uniandes_dance_024_33,test,Dance,1
uniandes_dance_024_34,test,Dance,1
uniandes_dance_024_35,test,Dance,1
uniandes_dance_024_37,train,Dance,1
uniandes_dance_024_38,train,Dance,1
uniandes_dance_024_39,train,Dance,1
uniandes_dance_024_4,train,Dance,1
uniandes_dance_024_40,train,Dance,1
uniandes_dance_024_41,train,Dance,1
uniandes_dance_024_42,train,Dance,1
uniandes_dance_024_43,train,Dance,1
uniandes_dance_024_45,val,Dance,1
uniandes_dance_024_47,val,Dance,1
uniandes_dance_024_48,val,Dance,1
uniandes_dance_024_49,val,Dance,1
uniandes_dance_024_5,train,Dance,1
uniandes_dance_024_6,train,Dance,1
uniandes_dance_024_7,train,Dance,1
uniandes_dance_024_8,train,Dance,1
upenn_0317_Violin_3_10,train,Music,6
upenn_0317_Violin_3_7,train,Music,6
upenn_0317_Violin_3_8,train,Music,6
upenn_0317_Violin_3_9,train,Music,6
upenn_0324_Piano_1_2,train,Music,6
upenn_0324_Piano_1_3,train,Music,6
upenn_0324_Piano_1_4,train,Music,6
upenn_0324_Piano_1_5,train,Music,6
upenn_0331_Guitar_1_2,val,Music,6
upenn_0331_Guitar_1_3,val,Music,6
upenn_0331_Guitar_1_4,val,Music,6
upenn_0331_Guitar_1_5,val,Music,6
upenn_0331_Guitar_2_2,train,Music,6
upenn_0331_Guitar_2_3,train,Music,6
upenn_0331_Guitar_2_4,train,Music,6
upenn_0331_Guitar_2_5,train,Music,6
upenn_0331_Guitar_4_2,train,Music,6
upenn_0331_Guitar_4_3,train,Music,6
upenn_0331_Guitar_4_4,train,Music,6
upenn_0331_Guitar_4_5,train,Music,6
upenn_0407_Guitar_1_2,train,Music,6
upenn_0407_Guitar_1_3,train,Music,6
upenn_0407_Guitar_1_4,train,Music,6
upenn_0407_Guitar_1_5,train,Music,6
upenn_0407_Guitar_2_2,test,Music,6
upenn_0407_Guitar_2_3,test,Music,6
upenn_0407_Guitar_2_4,test,Music,6
upenn_0407_Guitar_2_5,test,Music,6
upenn_0407_Guitar_3_2,test,Music,6
upenn_0407_Guitar_3_3,test,Music,6
upenn_0407_Guitar_3_5,test,Music,6
upenn_0407_Guitar_3_6,test,Music,6
upenn_0407_Violin_1_2,train,Music,6
upenn_0407_Violin_1_3,train,Music,6
upenn_0407_Violin_1_4,train,Music,6
upenn_0407_Violin_1_5,train,Music,6
upenn_0407_Violin_2_2,train,Music,6
upenn_0407_Violin_2_3,train,Music,6
upenn_0407_Violin_2_4,train,Music,6
upenn_0407_Violin_2_5,train,Music,6
upenn_0407_Violin_3_2,test,Music,6
upenn_0407_Violin_3_3,test,Music,6
upenn_0407_Violin_3_4,test,Music,6
upenn_0407_Violin_3_6,test,Music,6
upenn_0601_Dance_2,test,Dance,1
upenn_0601_Dance_8,test,Dance,1
upenn_0628_Cooking_1_2,train,Cooking,4
upenn_0629_Dance_2_2,train,Dance,1
upenn_0629_Dance_2_4,train,Dance,1
upenn_0629_Dance_2_5,train,Dance,1
upenn_0629_Dance_2_6,train,Dance,1
upenn_0629_Dance_2_7,train,Dance,1
upenn_0629_Dance_3_2,train,Dance,1
upenn_0629_Dance_3_3,train,Dance,1
upenn_0629_Dance_3_4,train,Dance,1
upenn_0629_Dance_3_5,train,Dance,1
upenn_0629_Dance_3_6,train,Dance,1
upenn_0630_Cooking_2_2,test,Cooking,4
upenn_0630_Cooking_4_2,test,Cooking,4
upenn_0630_Cooking_4_3,test,Cooking,4
upenn_0630_Cooking_4_4,test,Cooking,4
upenn_0701_Piano_1_2,test,Music,6
upenn_0701_Piano_1_3,test,Music,6
upenn_0701_Piano_1_4,test,Music,6
upenn_0701_Piano_1_6,test,Music,6
upenn_0701_Piano_1_7,test,Music,6
upenn_0701_Piano_2_2,train,Music,6
upenn_0701_Piano_2_4,train,Music,6
upenn_0701_Piano_2_6,train,Music,6
upenn_0701_Piano_2_7,train,Music,6
upenn_0701_Piano_3_2,val,Music,6
upenn_0701_Piano_3_3,val,Music,6
upenn_0701_Piano_3_4,val,Music,6
upenn_0701_Piano_3_5,val,Music,6
upenn_0702_Cooking_1_2,val,Cooking,4
upenn_0702_Cooking_1_3,val,Cooking,4
upenn_0702_Cooking_1_4,val,Cooking,4
upenn_0702_Cooking_1_5,val,Cooking,4
upenn_0702_Cooking_2_2,train,Cooking,4
upenn_0702_Cooking_2_3,train,Cooking,4
upenn_0702_Cooking_3_2,train,Cooking,4
upenn_0702_Cooking_3_3,train,Cooking,4
upenn_0702_Cooking_4_2,train,Cooking,4
upenn_0702_Cooking_4_3,train,Cooking,4
upenn_0702_Cooking_5_2,train,Cooking,4
upenn_0702_Cooking_5_3,train,Cooking,4
upenn_0706_Dance_1_2,train,Dance,1
upenn_0706_Dance_1_3,train,Dance,1
upenn_0706_Dance_1_4,train,Dance,1
upenn_0706_Dance_1_6,train,Dance,1
upenn_0706_Dance_1_7,train,Dance,1
upenn_0706_Dance_2_2,train,Dance,1
upenn_0706_Dance_2_3,train,Dance,1
upenn_0706_Dance_2_4,train,Dance,1
upenn_0706_Dance_2_5,train,Dance,1
upenn_0706_Dance_3_2,test,Dance,1
upenn_0706_Dance_3_3,test,Dance,1
upenn_0706_Dance_3_4,test,Dance,1
upenn_0706_Dance_3_5,test,Dance,1
upenn_0706_Dance_4_2,val,Dance,1
upenn_0706_Dance_4_3,val,Dance,1
upenn_0706_Dance_4_4,val,Dance,1
upenn_0706_Dance_4_5,val,Dance,1
upenn_0706_Dance_5_2,train,Dance,1
upenn_0706_Dance_5_3,train,Dance,1
upenn_0706_Dance_5_4,train,Dance,1
upenn_0706_Dance_5_5,train,Dance,1
upenn_0706_Dance_5_6,train,Dance,1
upenn_0706_Guitar_2_2,train,Music,6
upenn_0706_Guitar_2_3,train,Music,6
upenn_0706_Guitar_2_4,train,Music,6
upenn_0706_Guitar_2_5,train,Music,6
upenn_0707_Dance_1_2,test,Dance,1
upenn_0707_Dance_1_3,test,Dance,1
upenn_0707_Dance_1_4,test,Dance,1
upenn_0707_Dance_1_5,test,Dance,1
upenn_0707_Dance_2_2,test,Dance,1
upenn_0707_Dance_2_3,test,Dance,1
upenn_0707_Dance_2_4,test,Dance,1
upenn_0707_Dance_2_5,test,Dance,1
upenn_0707_Dance_2_6,test,Dance,1
upenn_0707_Dance_3_3,test,Dance,1
upenn_0707_Dance_3_4,test,Dance,1
upenn_0707_Dance_3_5,test,Dance,1
upenn_0707_Dance_3_7,test,Dance,1
upenn_0707_Dance_3_8,test,Dance,1
upenn_0707_Dance_3_9,test,Dance,1
upenn_0707_Guitar_1_2,train,Music,6
upenn_0707_Guitar_1_5,train,Music,6
upenn_0707_Guitar_1_6,train,Music,6
upenn_0707_Guitar_1_8,train,Music,6
upenn_0707_Guitar_2_10,val,Music,6
upenn_0707_Guitar_2_2,val,Music,6
upenn_0707_Guitar_2_5,val,Music,6
upenn_0707_Guitar_2_7,val,Music,6
upenn_0709_Guitar_1_2,train,Music,6
upenn_0709_Guitar_1_5,train,Music,6
upenn_0709_Guitar_1_6,train,Music,6
upenn_0709_Guitar_1_7,train,Music,6
upenn_0710_Cooking_1_2,train,Cooking,4
upenn_0710_Cooking_1_3,train,Cooking,4
upenn_0710_Cooking_2_2,train,Cooking,4
upenn_0710_Cooking_2_3,train,Cooking,4
upenn_0710_Cooking_4_2,train,Cooking,4
upenn_0710_Cooking_4_3,train,Cooking,4
upenn_0710_Guitar_1_3,test,Music,6
upenn_0710_Guitar_1_4,test,Music,6
upenn_0710_Guitar_1_5,test,Music,6
upenn_0710_Guitar_1_6,test,Music,6
upenn_0710_Violin_1_2,test,Music,6
upenn_0710_Violin_1_3,test,Music,6
upenn_0710_Violin_1_5,test,Music,6
upenn_0711_Cooking_1_2,val,Cooking,4
upenn_0711_Cooking_2_2,val,Cooking,4
upenn_0711_Cooking_2_3,val,Cooking,4
upenn_0711_Cooking_2_4,val,Cooking,4
upenn_0711_Cooking_3_2,val,Cooking,4
upenn_0711_Cooking_3_3,val,Cooking,4
upenn_0711_Cooking_3_4,val,Cooking,4
upenn_0711_Cooking_3_5,val,Cooking,4
upenn_0711_Cooking_4_2,test,Cooking,4
upenn_0711_Cooking_5_2,test,Cooking,4
upenn_0711_Cooking_5_4,test,Cooking,4
upenn_0711_Cooking_5_5,test,Cooking,4
upenn_0711_Cooking_6_2,val,Cooking,4
upenn_0711_Cooking_6_3,val,Cooking,4
upenn_0711_Cooking_6_4,val,Cooking,4
upenn_0711_Cooking_6_5,val,Cooking,4
upenn_0712_Cooking_1_2,train,Cooking,4
upenn_0712_Cooking_1_3,train,Cooking,4
upenn_0712_Cooking_1_4,train,Cooking,4
upenn_0712_Cooking_1_5,train,Cooking,4
upenn_0712_Cooking_2_2,test,Cooking,4
upenn_0712_Cooking_2_3,test,Cooking,4
upenn_0712_Cooking_3_2,test,Cooking,4
upenn_0712_Cooking_3_3,test,Cooking,4
upenn_0712_Cooking_4_2,train,Cooking,4
upenn_0712_Cooking_4_3,train,Cooking,4
upenn_0712_Cooking_5_2,train,Cooking,4
upenn_0712_Cooking_5_3,train,Cooking,4
upenn_0713_Cooking_1_2,test,Cooking,4
upenn_0713_Cooking_1_3,test,Cooking,4
upenn_0713_Cooking_2_2,test,Cooking,4
upenn_0713_Cooking_2_3,test,Cooking,4
upenn_0713_Dance_1_2,train,Dance,1
upenn_0713_Dance_1_3,train,Dance,1
upenn_0713_Dance_1_4,train,Dance,1
upenn_0713_Dance_1_5,train,Dance,1
upenn_0713_Dance_2_2,train,Dance,1
upenn_0713_Dance_2_3,train,Dance,1
upenn_0713_Dance_2_4,train,Dance,1
upenn_0713_Dance_2_5,train,Dance,1
upenn_0713_Dance_3_2,val,Dance,1
upenn_0713_Dance_3_3,val,Dance,1
upenn_0713_Dance_3_4,val,Dance,1
upenn_0713_Dance_3_5,val,Dance,1
upenn_0713_Dance_4_2,val,Dance,1
upenn_0713_Dance_4_3,val,Dance,1
upenn_0713_Dance_4_4,val,Dance,1
upenn_0713_Dance_4_5,val,Dance,1
upenn_0713_Dance_5_2,val,Dance,1
upenn_0713_Dance_5_4,val,Dance,1
upenn_0713_Dance_5_6,val,Dance,1
upenn_0714_Cooking_1_2,train,Cooking,4
upenn_0714_Cooking_1_3,train,Cooking,4
upenn_0714_Cooking_1_4,train,Cooking,4
upenn_0714_Cooking_1_5,train,Cooking,4
upenn_0714_Cooking_2_3,train,Cooking,4
upenn_0714_Cooking_2_4,train,Cooking,4
upenn_0714_Cooking_3_2,train,Cooking,4
upenn_0714_Cooking_3_3,train,Cooking,4
upenn_0714_Cooking_5_2,train,Cooking,4
upenn_0714_Cooking_5_3,train,Cooking,4
upenn_0714_Cooking_6_2,train,Cooking,4
upenn_0714_Cooking_6_3,train,Cooking,4
upenn_0714_Cooking_7_2,train,Cooking,4
upenn_0714_Cooking_7_3,train,Cooking,4
upenn_0715_Dance_1_4,train,Dance,1
upenn_0715_Dance_1_5,train,Dance,1
upenn_0715_Dance_1_6,train,Dance,1
upenn_0715_Dance_1_7,train,Dance,1
upenn_0715_Piano_1_2,test,Music,6
upenn_0715_Piano_1_3,test,Music,6
upenn_0715_Piano_1_4,test,Music,6
upenn_0715_Piano_1_5,test,Music,6
upenn_0717_Piano_1_2,train,Music,6
upenn_0717_Piano_1_3,train,Music,6
upenn_0717_Piano_1_5,train,Music,6
upenn_0717_Piano_2_2,test,Music,6
upenn_0717_Piano_2_3,test,Music,6
upenn_0717_Piano_2_4,test,Music,6
upenn_0717_Piano_2_5,test,Music,6
upenn_0717_Piano_3_2,train,Music,6
upenn_0717_Piano_3_3,train,Music,6
upenn_0717_Piano_3_4,train,Music,6
upenn_0717_Piano_3_5,train,Music,6
upenn_0718_Violin_1_2,train,Music,6
upenn_0718_Violin_1_3,train,Music,6
upenn_0718_Violin_1_4,train,Music,6
upenn_0718_Violin_1_5,train,Music,6
upenn_0718_Violin_2_2,train,Music,6
upenn_0718_Violin_2_5,train,Music,6
upenn_0718_Violin_2_6,train,Music,6
upenn_0718_Violin_2_7,train,Music,6
upenn_0719_Piano_1_2,test,Music,6
upenn_0719_Piano_1_3,test,Music,6
upenn_0719_Piano_1_4,test,Music,6
upenn_0719_Piano_1_5,test,Music,6
upenn_0719_Piano_2_2,train,Music,6
upenn_0719_Piano_2_3,train,Music,6
upenn_0719_Piano_2_4,train,Music,6
upenn_0719_Piano_2_5,train,Music,6
upenn_0720_Dance_1_2,test,Dance,1
upenn_0720_Dance_1_3,test,Dance,1
upenn_0720_Dance_1_4,test,Dance,1
upenn_0720_Dance_1_5,test,Dance,1
upenn_0720_Dance_2_10,test,Dance,1
upenn_0720_Dance_2_2,train,Dance,1
upenn_0720_Dance_2_3,train,Dance,1
upenn_0720_Dance_2_4,train,Dance,1
upenn_0720_Dance_2_5,train,Dance,1
upenn_0720_Dance_2_7,test,Dance,1
upenn_0720_Dance_2_8,test,Dance,1
upenn_0720_Dance_2_9,test,Dance,1
upenn_0720_Dance_3_10,train,Dance,1
upenn_0720_Dance_3_11,train,Dance,1
upenn_0720_Dance_3_13,train,Dance,1
upenn_0720_Dance_3_14,train,Dance,1
upenn_0720_Dance_3_15,train,Dance,1
upenn_0720_Dance_3_16,train,Dance,1
upenn_0720_Dance_3_18,train,Dance,1
upenn_0720_Dance_3_2,train,Dance,1
upenn_0720_Dance_3_3,train,Dance,1
upenn_0720_Dance_3_4,train,Dance,1
upenn_0720_Dance_3_5,train,Dance,1
upenn_0720_Dance_3_7,train,Dance,1
upenn_0720_Dance_3_8,train,Dance,1
upenn_0720_Dance_3_9,train,Dance,1
upenn_0720_Dance_4_2,train,Dance,1
upenn_0720_Dance_4_3,train,Dance,1
upenn_0720_Dance_4_4,train,Dance,1
upenn_0720_Dance_4_5,train,Dance,1
upenn_0720_Piano_1_2,test,Music,6
upenn_0720_Piano_1_3,test,Music,6
upenn_0720_Piano_1_5,test,Music,6
upenn_0720_Piano_1_6,test,Music,6
upenn_0721_Piano_1_2,val,Music,6
upenn_0721_Piano_1_3,val,Music,6
upenn_0721_Piano_1_4,val,Music,6
upenn_0721_Piano_1_5,val,Music,6
upenn_0721_Piano_2_2,train,Music,6
upenn_0721_Piano_2_3,train,Music,6
upenn_0721_Piano_2_5,train,Music,6
upenn_0721_Piano_2_6,train,Music,6
upenn_0722_Guitar_1_2,train,Music,6
upenn_0722_Guitar_1_3,train,Music,6
upenn_0722_Guitar_1_4,train,Music,6
upenn_0722_Guitar_1_5,train,Music,6
upenn_0722_Guitar_2_3,test,Music,6
upenn_0722_Guitar_2_4,test,Music,6
upenn_0722_Guitar_2_5,test,Music,6
upenn_0722_Guitar_2_6,test,Music,6
upenn_0722_Piano_1_2,val,Music,6
upenn_0722_Piano_1_3,val,Music,6
upenn_0722_Piano_1_6,val,Music,6
upenn_0722_Piano_1_7,val,Music,6
upenn_0722_Piano_2_2,train,Music,6
upenn_0722_Piano_2_3,train,Music,6
upenn_0722_Piano_2_4,train,Music,6
upenn_0722_Piano_2_5,train,Music,6
upenn_0722_Violin_1_2,train,Music,6
upenn_0722_Violin_1_3,train,Music,6
upenn_0722_Violin_1_4,train,Music,6
upenn_0722_Violin_1_5,train,Music,6
upenn_0724_Guitar_1_2,val,Music,6
upenn_0724_Guitar_1_3,val,Music,6
upenn_0724_Guitar_1_4,val,Music,6
upenn_0724_Guitar_1_5,val,Music,6
upenn_0724_Piano_1_3,train,Music,6
upenn_0724_Piano_1_4,train,Music,6
upenn_0724_Piano_1_5,train,Music,6
upenn_0725_Duet_Violin_1_1_10,train,Music,6
upenn_0725_Duet_Violin_1_1_11,train,Music,6
upenn_0725_Duet_Violin_1_1_2,train,Music,6
upenn_0725_Duet_Violin_1_1_3,train,Music,6
upenn_0725_Duet_Violin_1_1_4,train,Music,6
upenn_0725_Duet_Violin_1_1_5,train,Music,6
upenn_0725_Duet_Violin_1_1_7,train,Music,6
upenn_0725_Duet_Violin_1_1_8,train,Music,6
upenn_0725_Duet_Violin_1_1_9,train,Music,6
upenn_0725_Duet_Violin_1_2_10,train,Music,6
upenn_0725_Duet_Violin_1_2_11,train,Music,6
upenn_0725_Duet_Violin_1_2_2,train,Music,6
upenn_0725_Duet_Violin_1_2_3,train,Music,6
upenn_0725_Duet_Violin_1_2_4,train,Music,6
upenn_0725_Duet_Violin_1_2_5,train,Music,6
upenn_0725_Duet_Violin_1_2_7,train,Music,6
upenn_0725_Duet_Violin_1_2_8,train,Music,6
upenn_0725_Duet_Violin_1_2_9,train,Music,6
upenn_0725_Violin_1_2,train,Music,6
upenn_0725_Violin_1_3,train,Music,6
upenn_0725_Violin_1_4,train,Music,6
upenn_0725_Violin_1_5,train,Music,6
upenn_0726_Duet_Violin_1_1_2,val,Music,6
upenn_0726_Duet_Violin_1_1_3,val,Music,6
upenn_0726_Duet_Violin_1_1_4,val,Music,6
upenn_0726_Duet_Violin_1_1_5,val,Music,6
upenn_0726_Duet_Violin_1_2_2,train,Music,6
upenn_0726_Duet_Violin_1_2_3,train,Music,6
upenn_0726_Duet_Violin_1_2_4,train,Music,6
upenn_0726_Duet_Violin_1_2_5,train,Music,6
upenn_0726_Piano_1_2,train,Music,6
upenn_0726_Piano_1_3,train,Music,6
upenn_0726_Piano_1_4,train,Music,6
upenn_0726_Piano_1_5,train,Music,6
upenn_0726_Piano_2_2,train,Music,6
upenn_0726_Piano_2_3,train,Music,6
upenn_0726_Piano_2_4,train,Music,6
upenn_0726_Piano_2_5,train,Music,6
upenn_0726_Violin_1_2,val,Music,6
upenn_0726_Violin_1_3,val,Music,6
upenn_0726_Violin_1_4,val,Music,6
upenn_0726_Violin_1_5,val,Music,6
upenn_0727_Dance_1_2,test,Dance,1
upenn_0727_Dance_1_3,test,Dance,1
upenn_0727_Dance_1_4,test,Dance,1
upenn_0727_Dance_1_5,test,Dance,1
upenn_0727_Dance_2_2,test,Dance,1
upenn_0727_Dance_2_4,test,Dance,1
upenn_0727_Partner_Dance_2_1_2,train,Dance,1
upenn_0727_Partner_Dance_2_1_3,train,Dance,1
upenn_0727_Partner_Dance_2_1_4,train,Dance,1
upenn_0727_Partner_Dance_2_1_5,train,Dance,1
upenn_0727_Partner_Dance_2_2_2,val,Dance,1
upenn_0727_Partner_Dance_2_2_3,val,Dance,1
upenn_0727_Partner_Dance_2_2_4,val,Dance,1
upenn_0727_Partner_Dance_2_2_5,val,Dance,1
